transit_date,station_complex,ridership
2024-02-05,"Beverly Rd (2,5)",2931.0
2024-02-05,"Bowery (J,Z)",1991.0
2024-02-05,"Bowling Green (4,5)",16074.0
2024-02-05,"Briarwood (E,F)",3728.0
2024-02-05,"Brighton Beach (B,Q)",7747.0
2024-02-05,"Broad Channel (A,S)",208.0
2024-02-05,"Broad St (J,Z)",3822.0
2024-02-05,Broadway (G),3319.0
2024-02-05,"Broadway (N,W)",8174.0
2024-02-05,"Broadway Junction (A,C,J,L,Z)",5610.0
2024-02-05,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",24127.0
2024-02-05,"Bronx Park East (2,5)",1418.0
2024-02-05,Brook Av (6),3443.0
2024-02-05,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",18988.0
2024-02-05,"Bryant Pk (B,D,F,M)/5 Av (7)",30169.0
2024-02-05,Buhre Av (6),2694.0
2024-02-05,"Burke Av (2,5)",1740.0
2024-02-05,Burnside Av (4),6394.0
2024-02-05,Bushwick Av-Aberdeen St (L),1793.0
2024-02-05,Canal St (1),3096.0
2024-02-05,"Canal St (A,C,E)",11705.0
2024-02-05,"Canal St (J,N,Q,R,W,Z,6)",28442.0
2024-02-05,Canarsie-Rockaway Pkwy (L),1960.0
2024-02-05,"Carroll St (F,G)",8699.0
2024-02-05,Castle Hill Av (6),3665.0
2024-02-05,Cathedral Pkwy (110 St) (1),7986.0
2024-02-05,"Cathedral Pkwy (110 St) (C,B)",4893.0
2024-02-05,Central Av (M),2580.0
2024-02-05,"Central Park North (110 St) (2,3)",4230.0
2024-02-05,"Chambers St (1,2,3)",14145.0
2024-02-05,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",37296.0
2024-02-05,"Chauncey St (J,Z)",1678.0
2024-02-05,Christopher St-Sheridan Sq (1),6773.0
2024-02-05,"Church Av (2,5)",5726.0
2024-02-05,"Church Av (B,Q)",10304.0
2024-02-05,"Church Av (F,G)",6708.0
2024-02-05,"City Hall (R,W)",3960.0
2024-02-05,"Clark St (2,3)",4112.0
2024-02-05,Classon Av (G),3918.0
2024-02-05,Cleveland St (J),1190.0
2024-02-05,Clinton-Washington Avs (C),4809.0
2024-02-05,Clinton-Washington Avs (G),4014.0
2024-02-05,"Coney Island-Stillwell Av (D,F,N,Q)",8512.0
2024-02-05,Cortelyou Rd (Q),4026.0
2024-02-05,"Court Sq (E,G,M,7)",17415.0
2024-02-05,"Court St (R)/Borough Hall (2,3,4,5)",22118.0
2024-02-05,"Crescent St (J,Z)",2270.0
2024-02-05,"Crown Hts-Utica Av (3,4)",17393.0
2024-02-05,Cypress Av (6),2075.0
2024-02-05,Cypress Hills (J),1364.0
2024-02-05,"DeKalb Av (B,Q,R)",15345.0
2024-02-05,DeKalb Av (L),8560.0
2024-02-05,"Delancey St (F)/Essex St (J,M,Z)",18871.0
2024-02-05,Ditmas Av (F),3036.0
2024-02-05,Dyckman St (1),4668.0
2024-02-05,Dyckman St (A),4098.0
2024-02-05,E 143 St-St Mary's St (6),993.0
2024-02-05,E 149 St (6),2960.0
2024-02-05,"E 180 St (2,5)",5244.0
2024-02-05,East 105 St (L),1917.0
2024-02-05,East Broadway (F),10451.0
2024-02-05,Eastchester-Dyre Av (5),2746.0
2024-02-05,"Eastern Pkwy-Brooklyn Museum (2,3)",2556.0
2024-02-05,Elder Av (6),3847.0
2024-02-05,"Elmhurst Av (M,R)",8803.0
2024-02-05,"Euclid Av (A,C)",7224.0
2024-02-05,Far Rockaway-Mott Av (A),3122.0
2024-02-05,"Flatbush Av-Brooklyn College (2,5)",13306.0
2024-02-05,Flushing Av (G),2420.0
2024-02-05,"Flushing Av (M,J)",5057.0
2024-02-05,Flushing-Main St (7),44856.0
2024-02-05,Fordham Rd (4),6155.0
2024-02-05,"Fordham Rd (B,D)",6317.0
2024-02-05,Forest Av (M),3127.0
2024-02-05,"Forest Hills-71 Av (E,F,M,R)",18495.0
2024-02-05,Fort Hamilton Pkwy (D),3044.0
2024-02-05,"Fort Hamilton Pkwy (F,G)",4197.0
2024-02-05,Fort Hamilton Pkwy (N),5172.0
2024-02-05,"Franklin Av (2,3,4,5)/Botanic Garden (S)",10953.0
2024-02-05,"Franklin Av (C,S)",3826.0
2024-02-05,Franklin St (1),4158.0
2024-02-05,"Freeman St (2,5)",2708.0
2024-02-05,Fresh Pond Rd (M),3996.0
2024-02-05,"Fulton St (A,C,J,Z,2,3,4,5)",53656.0
2024-02-05,Fulton St (G),5228.0
2024-02-05,"Gates Av (J,Z)",4274.0
2024-02-05,Graham Av (L),6220.0
2024-02-05,"Grand Army Plaza (2,3)",4845.0
2024-02-05,"Grand Av-Newtown (M,R)",13235.0
2024-02-05,"Grand Central-42 St (S,4,5,6,7)",100881.0
2024-02-05,"Grand St (B,D)",16736.0
2024-02-05,Grand St (L),4889.0
2024-02-05,Grant Av (A),3833.0
2024-02-05,Greenpoint Av (G),7121.0
2024-02-05,"Gun Hill Rd (2,5)",3739.0
2024-02-05,Gun Hill Rd (5),3029.0
2024-02-05,Halsey St (J),3524.0
2024-02-05,Halsey St (L),4803.0
2024-02-05,Harlem-148 St (3),2132.0
2024-02-05,"Hewes St (M,J)",1714.0
2024-02-05,"High St (A,C)",6131.0
2024-02-05,Houston St (1),8755.0
2024-02-05,Howard Beach-JFK Airport (A),2184.0
2024-02-05,"Hoyt St (2,3)",5699.0
2024-02-05,"Hoyt-Schermerhorn Sts (A,C,G)",8808.0
2024-02-05,Hunters Point Av (7),3760.0
2024-02-05,Hunts Point Av (6),6661.0
2024-02-05,"Intervale Av (2,5)",1855.0
2024-02-05,Inwood-207 St (A),5807.0
2024-02-05,"Jackson Av (2,5)",3116.0
2024-02-05,"Jamaica Center-Parsons/Archer (E,J,Z)",20788.0
2024-02-05,Jamaica-179 St (F),13812.0
2024-02-05,Jamaica-Van Wyck (E),3349.0
2024-02-05,"Jay St-MetroTech (A,C,F,R)",29953.0
2024-02-05,Jefferson St (L),5411.0
2024-02-05,Junction Blvd (7),20129.0
2024-02-05,Junius St (3),1536.0
2024-02-05,"Kew Gardens-Union Tpke (E,F)",16690.0
2024-02-05,"Kings Hwy (B,Q)",14823.0
2024-02-05,Kings Hwy (F),2533.0
2024-02-05,Kings Hwy (N),4223.0
2024-02-05,Kingsbridge Rd (4),5708.0
2024-02-05,"Kingsbridge Rd (B,D)",3725.0
2024-02-05,Kingston Av (3),3202.0
2024-02-05,Kingston-Throop Avs (C),4483.0
2024-02-05,Knickerbocker Av (M),2718.0
2024-02-05,Kosciuszko St (J),3355.0
2024-02-05,Lafayette Av (C),3984.0
2024-02-05,"Lexington Av (N,R,W)/59 St (4,5,6)",37792.0
2024-02-05,"Lexington Av-53 St (E,M)/51 St (6)",38062.0
2024-02-05,"Lexington Av/63 St (F,Q)",7213.0
2024-02-05,Liberty Av (C),1801.0
2024-02-05,Livonia Av (L),1598.0
2024-02-05,Longwood Av (6),2319.0
2024-02-05,Lorimer St (L)/Metropolitan Av (G),9879.0
2024-02-05,"Lorimer St (M,J)",2699.0
2024-02-05,Marble Hill-225 St (1),3410.0
2024-02-05,"Marcy Av (M,J,Z)",7910.0
2024-02-05,Mets-Willets Point (7),1925.0
2024-02-05,Middle Village-Metropolitan Av (M),3183.0
2024-02-05,Middletown Rd (6),1547.0
2024-02-05,Montrose Av (L),4821.0
2024-02-05,Morgan Av (L),4227.0
2024-02-05,Morris Park (5),1925.0
2024-02-05,Morrison Av-Soundview (6),3694.0
2024-02-05,Mosholu Pkwy (4),5156.0
2024-02-05,Mt Eden Av (4),3069.0
2024-02-05,"Myrtle Av (M,J,Z)",8343.0
2024-02-05,Myrtle-Willoughby Avs (G),3748.0
2024-02-05,"Myrtle-Wyckoff Avs (L,M)",15614.0
2024-02-05,Nassau Av (G),6511.0
2024-02-05,Neck Rd (Q),3392.0
2024-02-05,Neptune Av (F),1264.0
2024-02-05,"Nereid Av (2,5)",1891.0
2024-02-05,"Nevins St (2,3,4,5)",7268.0
2024-02-05,New Lots Av (3),3507.0
2024-02-05,New Lots Av (L),2169.0
2024-02-05,New Utrecht Av (N)/62 St (D),3831.0
2024-02-05,"Newkirk Av-Little Haiti (2,5)",4484.0
2024-02-05,"Newkirk Plaza (B,Q)",7179.0
2024-02-05,"Northern Blvd (M,R)",4820.0
2024-02-05,"Norwood Av (J,Z)",1494.0
2024-02-05,Norwood-205 St (D),4403.0
2024-02-05,Nostrand Av (3),2563.0
2024-02-05,"Nostrand Av (A,C)",11404.0
2024-02-05,Ocean Pkwy (Q),2311.0
2024-02-05,Ozone Park-Lefferts Blvd (A),4678.0
2024-02-05,Park Pl (S),1150.0
2024-02-05,Parkchester (6),9717.0
2024-02-05,Parkside Av (Q),3724.0
2024-02-05,Parsons Blvd (F),5080.0
2024-02-05,Pelham Bay Park (6),3847.0
2024-02-05,"Pelham Pkwy (2,5)",5329.0
2024-02-05,Pelham Pkwy (5),2259.0
2024-02-05,Pennsylvania Av (3),2811.0
2024-02-05,"President St-Medgar Evers College (2,5)",2543.0
2024-02-05,"Prince St (R,W)",6985.0
2024-02-05,"Prospect Av (2,5)",4296.0
2024-02-05,Prospect Av (R),4166.0
2024-02-05,"Prospect Park (B,Q,S)",6323.0
2024-02-05,"Queens Plaza (E,M,R)",13794.0
2024-02-05,"Queensboro Plaza (7,N,W)",10503.0
2024-02-05,RI Tramway (Manhattan),4267.0
2024-02-05,RI Tramway (Roosevelt),4081.0
2024-02-05,Ralph Av (C),3361.0
2024-02-05,Rector St (1),4383.0
2024-02-05,"Rector St (R,W)",3473.0
2024-02-05,Rockaway Av (3),3012.0
2024-02-05,Rockaway Av (C),3783.0
2024-02-05,Rockaway Blvd (A),5379.0
2024-02-05,"Rockaway Park-Beach 116 St (A,S)",436.0
2024-02-05,Roosevelt Island (F),3113.0
2024-02-05,Saratoga Av (3),2981.0
2024-02-05,Seneca Av (M),2040.0
2024-02-05,"Sheepshead Bay (B,Q)",9899.0
2024-02-05,Shepherd Av (C),1900.0
2024-02-05,"Simpson St (2,5)",4542.0
2024-02-05,"Smith-9 Sts (F,G)",3088.0
2024-02-05,"South Ferry (1)/Whitehall St (R,W)",16418.0
2024-02-05,Spring St (6),6567.0
2024-02-05,"Spring St (C,E)",8463.0
2024-02-05,St George (SIR),6823.0
2024-02-05,St Lawrence Av (6),2478.0
2024-02-05,"Steinway St (M,R)",7943.0
2024-02-05,"Sterling St (2,5)",3861.0
2024-02-05,Sutphin Blvd (F),2766.0
2024-02-05,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",18886.0
2024-02-05,Sutter Av (L),1525.0
2024-02-05,Sutter Av-Rutland Rd (3),4203.0
2024-02-05,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",119450.0
2024-02-05,Tompkinsville (SIR),496.0
2024-02-05,"Tremont Av (B,D)",3914.0
2024-02-05,Union St (R),5017.0
2024-02-05,"Utica Av (A,C)",8308.0
2024-02-05,Van Cortlandt Park-242 St (1),4855.0
2024-02-05,Van Siclen Av (3),1635.0
2024-02-05,Van Siclen Av (C),1841.0
2024-02-05,"Van Siclen Av (J,Z)",1641.0
2024-02-05,Vernon Blvd-Jackson Av (7),11116.0
2024-02-05,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",26676.0
2024-02-05,"W 8 St-NY Aquarium (F,Q)",1464.0
2024-02-05,WTC Cortlandt (1),10538.0
2024-02-05,Wakefield-241 St (2),2780.0
2024-02-05,"Wall St (2,3)",11592.0
2024-02-05,"Wall St (4,5)",10980.0
2024-02-05,"West Farms Sq-E Tremont Av (2,5)",3058.0
2024-02-05,Westchester Sq-E Tremont Av (6),2232.0
2024-02-05,Whitlock Av (6),1208.0
2024-02-05,Wilson Av (L),2856.0
2024-02-05,"Winthrop St (2,5)",5438.0
2024-02-05,"Woodhaven Blvd (J,Z)",995.0
2024-02-05,"Woodhaven Blvd (M,R)",12519.0
2024-02-05,Woodlawn (4),4602.0
2024-02-05,York St (F),8564.0
2024-02-05,Zerega Av (6),1826.0
2024-02-06,1 Av (L),18087.0
2024-02-06,103 St (1),8939.0
2024-02-06,103 St (6),8594.0
2024-02-06,"103 St (C,B)",3336.0
2024-02-06,103 St-Corona Plaza (7),20896.0
2024-02-06,104 St (A),1377.0
2024-02-06,"104 St (J,Z)",2347.0
2024-02-06,110 St (6),6775.0
2024-02-06,111 St (7),4374.0
2024-02-06,111 St (A),1768.0
2024-02-06,111 St (J),1774.0
2024-02-06,"116 St (2,3)",6230.0
2024-02-06,116 St (6),10161.0
2024-02-06,"116 St (C,B)",4459.0
2024-02-06,116 St-Columbia University (1),13271.0
2024-02-06,"121 St (J,Z)",1631.0
2024-02-06,125 St (1),6933.0
2024-02-06,"125 St (2,3)",8700.0
2024-02-06,"125 St (4,5,6)",15707.0
2024-02-06,"125 St (A,C,B,D)",18894.0
2024-02-06,"135 St (2,3)",7149.0
2024-02-06,"135 St (C,B)",4265.0
2024-02-06,137 St-City College (1),9171.0
2024-02-06,"138 St-Grand Concourse (4,5)",2507.0
2024-02-06,"14 St (A,C,E)/8 Av (L)",33850.0
2024-02-06,"14 St (F,M,1,2,3)/6 Av (L)",32351.0
2024-02-06,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",71659.0
2024-02-06,145 St (1),6509.0
2024-02-06,145 St (3),2036.0
2024-02-06,"145 St (A,C,B,D)",16783.0
2024-02-06,"149 St-Grand Concourse (2,4,5)",6904.0
2024-02-06,"15 St-Prospect Park (F,G)",4635.0
2024-02-06,"155 St (B,D)",1902.0
2024-02-06,155 St (C),1754.0
2024-02-06,157 St (1),7414.0
2024-02-06,"161 St-Yankee Stadium (B,D,4)",14113.0
2024-02-06,163 St-Amsterdam Av (C),2819.0
2024-02-06,167 St (4),5353.0
2024-02-06,"167 St (B,D)",4907.0
2024-02-06,"168 St (A,C,1)",19387.0
2024-02-06,169 St (F),5986.0
2024-02-06,170 St (4),4525.0
2024-02-06,"170 St (B,D)",3557.0
2024-02-06,"174 St (2,5)",3664.0
2024-02-06,"174-175 Sts (B,D)",2759.0
2024-02-06,175 St (A),7548.0
2024-02-06,176 St (4),3420.0
2024-02-06,18 Av (D),4547.0
2024-02-06,18 Av (F),2686.0
2024-02-06,18 Av (N),3626.0
2024-02-06,18 St (1),6245.0
2024-02-06,181 St (1),7145.0
2024-02-06,181 St (A),6732.0
2024-02-06,"182-183 Sts (B,D)",2988.0
2024-02-06,183 St (4),3746.0
2024-02-06,190 St (A),3226.0
2024-02-06,191 St (1),5251.0
2024-02-06,2 Av (F),11476.0
2024-02-06,20 Av (D),3787.0
2024-02-06,20 Av (N),3398.0
2024-02-06,207 St (1),4327.0
2024-02-06,21 St (G),1409.0
2024-02-06,21 St-Queensbridge (F),1384.0
2024-02-06,215 St (1),1817.0
2024-02-06,"219 St (2,5)",1349.0
2024-02-06,"225 St (2,5)",1772.0
2024-02-06,23 St (1),10611.0
2024-02-06,23 St (6),22754.0
2024-02-06,"23 St (C,E)",16144.0
2024-02-06,"23 St (F,M)",19743.0
2024-02-06,"23 St (R,W)",14818.0
2024-02-06,231 St (1),6428.0
2024-02-06,"233 St (2,5)",2507.0
2024-02-06,238 St (1),3414.0
2024-02-06,25 Av (D),3492.0
2024-02-06,25 St (R),2642.0
2024-02-06,28 St (1),10715.0
2024-02-06,28 St (6),16116.0
2024-02-06,"28 St (R,W)",8950.0
2024-02-06,3 Av (L),4868.0
2024-02-06,3 Av-138 St (6),5074.0
2024-02-06,"3 Av-149 St (2,5)",12282.0
2024-02-06,"30 Av (N,W)",10671.0
2024-02-06,33 St (6),21412.0
2024-02-06,33 St-Rawson St (7),6804.0
2024-02-06,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",75933.0
2024-02-06,34 St-Hudson Yards (7),19531.0
2024-02-06,"34 St-Penn Station (1,2,3)",54824.0
2024-02-06,"34 St-Penn Station (A,C,E)",58498.0
2024-02-06,"36 Av (N,W)",5312.0
2024-02-06,"36 St (D,N,R)",11446.0
2024-02-06,"36 St (M,R)",2581.0
2024-02-06,"39 Av-Dutch Kills (N,W)",2795.0
2024-02-06,"4 Av (F,G)/9 St (R)",9705.0
2024-02-06,40 St-Lowery St (7),7596.0
2024-02-06,45 St (R),5952.0
2024-02-06,"46 St (M,R)",5722.0
2024-02-06,46 St-Bliss St (7),9235.0
2024-02-06,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",39362.0
2024-02-06,"49 St (N,R,W)",17321.0
2024-02-06,"5 Av/53 St (E,M)",20818.0
2024-02-06,"5 Av/59 St (N,R,W)",11469.0
2024-02-06,50 St (1),18749.0
2024-02-06,"50 St (C,E)",15645.0
2024-02-06,50 St (D),2808.0
2024-02-06,52 St (7),5275.0
2024-02-06,53 St (R),6382.0
2024-02-06,55 St (D),1483.0
2024-02-06,57 St (F),4593.0
2024-02-06,"57 St-7 Av (N,Q,R,W)",26938.0
2024-02-06,"59 St (N,R)",9186.0
2024-02-06,"59 St-Columbus Circle (A,B,C,D,1)",55179.0
2024-02-06,61 St-Woodside (7),12627.0
2024-02-06,"63 Dr-Rego Park (M,R)",9734.0
2024-02-06,"65 St (M,R)",2447.0
2024-02-06,66 St-Lincoln Center (1),16284.0
2024-02-06,"67 Av (M,R)",6033.0
2024-02-06,68 St-Hunter College (6),24478.0
2024-02-06,69 St (7),4532.0
2024-02-06,"7 Av (B,Q)",7909.0
2024-02-06,"7 Av (E,B,D)",12209.0
2024-02-06,"7 Av (F,G)",9684.0
2024-02-06,71 St (D),3503.0
2024-02-06,"72 St (1,2,3)",32976.0
2024-02-06,"72 St (C,B)",6359.0
2024-02-06,72 St (Q),23349.0
2024-02-06,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",45622.0
2024-02-06,"75 Av (E,F)",2583.0
2024-02-06,"75 St-Elderts Ln (J,Z)",1028.0
2024-02-06,77 St (6),22608.0
2024-02-06,77 St (R),4171.0
2024-02-06,79 St (1),3448.0
2024-02-06,79 St (D),4792.0
2024-02-06,8 Av (N),8648.0
2024-02-06,"8 St-NYU (R,W)",13018.0
2024-02-06,80 St (A),3279.0
2024-02-06,"81 St-Museum of Natural History (C,B)",9128.0
2024-02-06,82 St-Jackson Hts (7),4985.0
2024-02-06,85 St-Forest Pkwy (J),3431.0
2024-02-06,86 St (1),13852.0
2024-02-06,"86 St (4,5,6)",35796.0
2024-02-06,"86 St (C,B)",8295.0
2024-02-06,86 St (N),1956.0
2024-02-06,86 St (Q),17375.0
2024-02-06,86 St (R),8976.0
2024-02-06,88 St (A),2049.0
2024-02-06,9 Av (D),4100.0
2024-02-06,90 St-Elmhurst Av (7),14361.0
2024-02-06,"96 St (1,2,3)",26051.0
2024-02-06,96 St (6),14249.0
2024-02-06,"96 St (C,B)",7655.0
2024-02-06,96 St (Q),12956.0
2024-02-06,Alabama Av (J),1336.0
2024-02-06,"Allerton Av (2,5)",2878.0
2024-02-06,Aqueduct Racetrack (A),416.0
2024-02-06,Aqueduct-N Conduit Av (A),610.0
2024-02-06,Astor Pl (6),13066.0
2024-02-06,"Astoria Blvd (N,W)",8289.0
2024-02-06,"Astoria-Ditmars Blvd (N,W)",11731.0
2024-02-06,Atlantic Av (L),1603.0
2024-02-06,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",35528.0
2024-02-06,Avenue H (Q),2495.0
2024-02-06,Avenue I (F),1501.0
2024-02-06,Avenue J (Q),4066.0
2024-02-06,Avenue M (Q),4143.0
2024-02-06,Avenue N (F),2248.0
2024-02-06,Avenue P (F),2098.0
2024-02-06,Avenue U (F),1578.0
2024-02-06,Avenue U (N),2892.0
2024-02-06,Avenue U (Q),5341.0
2024-02-06,Avenue X (F),2066.0
2024-02-06,Bay 50 St (D),1938.0
2024-02-06,Bay Pkwy (D),5632.0
2024-02-06,Bay Pkwy (F),1045.0
2024-02-06,Bay Pkwy (N),5675.0
2024-02-06,Bay Ridge Av (R),6270.0
2024-02-06,Bay Ridge-95 St (R),4357.0
2024-02-06,Baychester Av (5),2064.0
2024-02-06,"Beach 105 St (A,S)",153.0
2024-02-06,Beach 25 St (A),1134.0
2024-02-06,Beach 36 St (A),584.0
2024-02-06,Beach 44 St (A),526.0
2024-02-06,Beach 60 St (A),1222.0
2024-02-06,Beach 67 St (A),1554.0
2024-02-06,"Beach 90 St (A,S)",414.0
2024-02-06,"Beach 98 St (A,S)",315.0
2024-02-06,Bedford Av (L),23361.0
2024-02-06,"Bedford Park Blvd (B,D)",4340.0
2024-02-06,Bedford Park Blvd-Lehman College (4),4522.0
2024-02-06,Bedford-Nostrand Avs (G),6437.0
2024-02-06,"Bergen St (2,3)",3818.0
2024-02-06,"Bergen St (F,G)",8964.0
2024-02-06,Beverley Rd (Q),2536.0
2024-02-06,"Beverly Rd (2,5)",3259.0
2024-02-06,"Bowery (J,Z)",2300.0
2024-02-06,"Bowling Green (4,5)",18272.0
2024-02-06,"Briarwood (E,F)",3796.0
2024-02-06,"Brighton Beach (B,Q)",8145.0
2024-02-06,"Broad Channel (A,S)",261.0
2024-02-06,"Broad St (J,Z)",4515.0
2024-02-06,Broadway (G),3466.0
2024-02-06,"Broadway (N,W)",9548.0
2024-02-06,"Broadway Junction (A,C,J,L,Z)",5872.0
2024-02-06,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",27760.0
2024-02-06,"Bronx Park East (2,5)",1604.0
2024-02-06,Brook Av (6),3528.0
2024-02-06,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",20708.0
2024-02-06,"Bryant Pk (B,D,F,M)/5 Av (7)",36360.0
2024-02-06,Buhre Av (6),2903.0
2024-02-06,"Burke Av (2,5)",1853.0
2024-02-06,Burnside Av (4),6443.0
2024-02-06,Bushwick Av-Aberdeen St (L),1907.0
2024-02-06,Canal St (1),4356.0
2024-02-06,"Canal St (A,C,E)",13635.0
2024-02-06,"Canal St (J,N,Q,R,W,Z,6)",30689.0
2024-02-06,Canarsie-Rockaway Pkwy (L),2013.0
2024-02-06,"Carroll St (F,G)",9464.0
2024-02-06,Castle Hill Av (6),3928.0
2024-02-06,Cathedral Pkwy (110 St) (1),8758.0
2024-02-06,"Cathedral Pkwy (110 St) (C,B)",5217.0
2024-02-06,Central Av (M),2892.0
2024-02-06,"Central Park North (110 St) (2,3)",4589.0
2024-02-06,"Chambers St (1,2,3)",15889.0
2024-02-06,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",45468.0
2024-02-06,"Chauncey St (J,Z)",1958.0
2024-02-06,Christopher St-Sheridan Sq (1),8069.0
2024-02-06,"Church Av (2,5)",6298.0
2024-02-06,"Church Av (B,Q)",11000.0
2024-02-06,"Church Av (F,G)",7052.0
2024-02-06,"City Hall (R,W)",4255.0
2024-02-06,"Clark St (2,3)",4820.0
2024-02-06,Classon Av (G),4405.0
2024-02-06,Cleveland St (J),1199.0
2024-02-06,Clinton-Washington Avs (C),5681.0
2024-02-06,Clinton-Washington Avs (G),4398.0
2024-02-06,"Coney Island-Stillwell Av (D,F,N,Q)",7061.0
2024-02-06,Cortelyou Rd (Q),4330.0
2024-02-06,"Court Sq (E,G,M,7)",19479.0
2024-02-06,"Court St (R)/Borough Hall (2,3,4,5)",24619.0
2024-02-06,"Crescent St (J,Z)",2232.0
2024-02-06,"Crown Hts-Utica Av (3,4)",17330.0
2024-02-06,Cypress Av (6),1989.0
2024-02-06,Cypress Hills (J),1445.0
2024-02-06,"DeKalb Av (B,Q,R)",16624.0
2024-02-06,DeKalb Av (L),9083.0
2024-02-06,"Delancey St (F)/Essex St (J,M,Z)",21115.0
2024-02-06,Ditmas Av (F),3012.0
2024-02-06,Dyckman St (1),4921.0
2024-02-06,Dyckman St (A),4439.0
2024-02-06,E 143 St-St Mary's St (6),1033.0
2024-02-06,E 149 St (6),3171.0
2024-02-06,"E 180 St (2,5)",5629.0
2024-02-06,East 105 St (L),2048.0
2024-02-06,East Broadway (F),11020.0
2024-02-06,Eastchester-Dyre Av (5),2973.0
2024-02-06,"Eastern Pkwy-Brooklyn Museum (2,3)",3414.0
2024-02-06,Elder Av (6),3495.0
2024-02-06,"Elmhurst Av (M,R)",9156.0
2024-02-06,"Euclid Av (A,C)",7164.0
2024-02-06,Far Rockaway-Mott Av (A),3033.0
2024-02-06,"Flatbush Av-Brooklyn College (2,5)",14255.0
2024-02-06,Flushing Av (G),2470.0
2024-02-06,"Flushing Av (M,J)",5098.0
2024-02-06,Flushing-Main St (7),45680.0
2024-02-06,Fordham Rd (4),6564.0
2024-02-06,"Fordham Rd (B,D)",6642.0
2024-02-06,Forest Av (M),3463.0
2024-02-06,"Forest Hills-71 Av (E,F,M,R)",19700.0
2024-02-06,Fort Hamilton Pkwy (D),3112.0
2024-02-06,"Fort Hamilton Pkwy (F,G)",4768.0
2024-02-06,Fort Hamilton Pkwy (N),5437.0
2024-02-06,"Franklin Av (2,3,4,5)/Botanic Garden (S)",11904.0
2024-02-06,"Franklin Av (C,S)",4170.0
2024-02-06,Franklin St (1),4927.0
2024-02-06,"Freeman St (2,5)",2796.0
2024-02-06,Fresh Pond Rd (M),4313.0
2024-02-06,"Fulton St (A,C,J,Z,2,3,4,5)",65145.0
2024-02-06,Fulton St (G),5564.0
2024-02-06,"Gates Av (J,Z)",4427.0
2024-02-06,Graham Av (L),7399.0
2024-02-06,"Grand Army Plaza (2,3)",5657.0
2024-02-06,"Grand Av-Newtown (M,R)",13721.0
2024-02-06,"Grand Central-42 St (S,4,5,6,7)",119690.0
2024-02-06,"Grand St (B,D)",17577.0
2024-02-06,Grand St (L),5263.0
2024-02-06,Grant Av (A),3888.0
2024-02-06,Greenpoint Av (G),7933.0
2024-02-06,"Gun Hill Rd (2,5)",4281.0
2024-02-06,Gun Hill Rd (5),3087.0
2024-02-06,Halsey St (J),3817.0
2024-02-06,Halsey St (L),5396.0
2024-02-06,Harlem-148 St (3),2298.0
2024-02-06,"Hewes St (M,J)",1968.0
2024-02-06,"High St (A,C)",6957.0
2024-02-06,Houston St (1),10683.0
2024-02-06,Howard Beach-JFK Airport (A),1916.0
2024-02-06,"Hoyt St (2,3)",6292.0
2024-02-06,"Hoyt-Schermerhorn Sts (A,C,G)",9400.0
2024-02-06,Hunters Point Av (7),3985.0
2024-02-06,Hunts Point Av (6),6802.0
2024-02-06,"Intervale Av (2,5)",1908.0
2024-02-06,Inwood-207 St (A),6236.0
2024-02-06,"Jackson Av (2,5)",3458.0
2024-02-06,"Jamaica Center-Parsons/Archer (E,J,Z)",22993.0
2024-02-06,Jamaica-179 St (F),14348.0
2024-02-06,Jamaica-Van Wyck (E),3496.0
2024-02-06,"Jay St-MetroTech (A,C,F,R)",31819.0
2024-02-06,Jefferson St (L),6110.0
2024-02-06,Junction Blvd (7),19864.0
2024-02-06,Junius St (3),1603.0
2024-02-06,"Kew Gardens-Union Tpke (E,F)",17071.0
2024-02-06,"Kings Hwy (B,Q)",15322.0
2024-02-06,Kings Hwy (F),2727.0
2024-02-06,Kings Hwy (N),4293.0
2024-02-06,Kingsbridge Rd (4),5990.0
2024-02-06,"Kingsbridge Rd (B,D)",4129.0
2024-02-06,Kingston Av (3),3212.0
2024-02-06,Kingston-Throop Avs (C),5143.0
2024-02-06,Knickerbocker Av (M),2933.0
2024-02-06,Kosciuszko St (J),3960.0
2024-02-06,Lafayette Av (C),4448.0
2024-02-06,"Lexington Av (N,R,W)/59 St (4,5,6)",42270.0
2024-02-06,"Lexington Av-53 St (E,M)/51 St (6)",45593.0
2024-02-06,"Lexington Av/63 St (F,Q)",7880.0
2024-02-06,Liberty Av (C),1781.0
2024-02-06,Livonia Av (L),1647.0
2024-02-06,Longwood Av (6),2319.0
